,date,fishname,results,min,max
699,2021-04-29,フッコ,2,45.0,50.0
700,2021-04-29,ボラ,1,25.0,25.0
701,2021-04-29,メジナ,20,23.0,31.0
702,2021-04-30,アジ,57,20.0,28.0
703,2021-04-30,シリヤケイカ,10,0.3,0.5
704,2021-04-30,イシモチ,5,20.0,28.0
705,2021-04-30,ウミタナゴ,1,15.0,15.0
706,2021-04-30,カサゴ,20,16.0,25.0
707,2021-04-30,カワハギ,1,20.0,20.0
708,2021-04-30,クロダイ,2,41.0,45.0
709,2021-04-30,コノシロ,184,20.0,30.0
710,2021-04-30,サバ,5,30.0,40.0
711,2021-04-30,サッパ,1,12.0,12.0
712,2021-04-30,カタクチイワシ,6895,15.0,18.0
713,2021-04-30,サヨリ,5,25.0,25.0
714,2021-04-30,シロギス,1,15.0,15.0
715,2021-04-30,ハゼ,1,10.0,10.0
716,2021-04-30,ベラ,1,20.0,20.0
717,2021-04-30,メジナ,13,24.0,30.0
718,2021-04-30,メバル,5,19.0,19.0
719,2021-05-01,アジ,87,18.0,28.0
720,2021-05-01,アナゴ,1,50.0,50.0
721,2021-05-01,イシモチ,2,25.0,27.0
722,2021-05-01,ウミタナゴ,1,15.0,15.0
723,2021-05-01,カサゴ,41,16.0,20.0
724,2021-05-01,クロダイ,3,36.0,43.0
725,2021-05-01,コノシロ,145,20.0,30.0
726,2021-05-01,サッパ,2,15.0,16.0
727,2021-05-01,サヨリ,25,30.0,32.0
728,2021-05-01,シロギス,1,24.0,24.0
729,2021-05-01,フッコ,1,55.0,55.0
730,2021-05-01,ヒラメ,1,34.0,34.0
731,2021-05-01,フグ,4,20.0,30.0
732,2021-05-01,メゴチ,1,20.0,20.0
733,2021-05-01,メジナ,8,22.0,27.0
734,2021-05-01,メバル,9,20.0,25.0
735,2021-05-01,シリヤケイカ,3,0.4,0.6
736,2021-05-01,カタクチイワシ,2540,10.0,15.0
737,2021-05-02,アジ,44,15.0,20.0
738,2021-05-02,イシモチ,1,31.0,31.0
739,2021-05-02,ウミタナゴ,1,20.0,20.0
740,2021-05-02,カサゴ,9,16.0,24.0
741,2021-05-02,クロダイ,1,35.0,35.0
742,2021-05-02,コノシロ,43,25.0,30.0
743,2021-05-02,サバ,24,15.0,30.0
744,2021-05-02,カタクチイワシ,3038,12.0,15.0
745,2021-05-02,シロギス,1,17.0,17.0
746,2021-05-02,ハゼ,1,6.0,6.0
747,2021-05-02,メジナ,6,25.0,31.0
748,2021-05-02,メバル,4,16.0,23.0
749,2021-05-02,サヨリ,2,25.0,30.0
750,2021-05-02,シリヤケイカ,1,0.8,0.8
751,2021-05-03,アジ,24,16.0,21.0
752,2021-05-03,イシモチ,8,15.0,19.0
753,2021-05-03,カサゴ,10,16.0,23.0
754,2021-05-03,カタクチイワシ,9999,10.0,13.0
755,2021-05-03,クロダイ,1,38.0,38.0
756,2021-05-03,コノシロ,322,22.0,30.0
757,2021-05-03,サバ,8,30.0,40.0
758,2021-05-03,サヨリ,6,20.0,25.0
759,2021-05-03,シリヤケイカ,5,0.5,0.8
760,2021-05-03,シロギス,6,18.0,22.0
761,2021-05-03,スズキ,1,62.0,62.0
762,2021-05-03,ハゼ,2,10.0,10.0
763,2021-05-03,ベラ,1,20.0,20.0
764,2021-05-03,メゴチ,1,15.0,15.0
765,2021-05-03,ヒラメ,1,30.0,30.0
766,2021-05-03,メジナ,7,28.0,32.0
767,2021-05-03,メバル,8,16.0,18.0
768,2021-05-04,アジ,35,18.0,20.0
769,2021-05-04,イシモチ,2,26.0,30.0
770,2021-05-04,カサゴ,28,16.0,20.0
771,2021-05-04,クロダイ,8,35.0,47.0
772,2021-05-04,コノシロ,319,18.0,30.0
773,2021-05-04,サバ,4,30.0,37.0
774,2021-05-04,サヨリ,23,30.0,37.0
775,2021-05-04,カタクチイワシ,5455,10.0,18.0
776,2021-05-04,シリヤケイカ,19,0.4,0.6
777,2021-05-04,スズキ,3,60.0,76.0
778,2021-05-04,タコ,1,3.26,3.26
779,2021-05-04,ハゼ,1,10.0,10.0
780,2021-05-04,ヒラメ,3,36.0,40.0
781,2021-05-04,フグ,3,20.0,25.0
782,2021-05-04,ベラ,9,16.0,22.0
783,2021-05-04,メジナ,8,25.0,28.0
784,2021-05-04,メバル,5,16.0,23.0
785,2021-05-05,アジ,13,18.0,20.0
786,2021-05-05,カサゴ,12,16.0,25.0
787,2021-05-05,カワハギ,1,20.0,20.0
788,2021-05-05,クロダイ,3,35.0,47.0
789,2021-05-05,コノシロ,218,25.0,30.0
790,2021-05-05,サヨリ,7,20.0,38.0
791,2021-05-05,カタクチイワシ,6122,12.0,16.0
792,2021-05-05,シリヤケイカ,4,0.4,0.6
793,2021-05-05,シロギス,1,22.0,22.0
794,2021-05-05,フッコ,2,40.0,49.0
795,2021-05-05,タコ,2,1.0,1.2
796,2021-05-05,ハゼ,2,10.0,10.0
797,2021-05-05,フグ,1,30.0,30.0
798,2021-05-05,メジナ,10,20.0,31.0
799,2021-05-05,メバル,4,20.0,25.0
800,2021-05-06,アジ,23,15.0,23.0
801,2021-05-06,イシモチ,4,25.0,28.0
802,2021-05-06,ウミタナゴ,3,20.0,23.0
803,2021-05-06,カサゴ,19,16.0,25.0
804,2021-05-06,カレイ,1,35.0,35.0
805,2021-05-06,クロダイ,8,36.0,46.0
806,2021-05-06,コノシロ,175,25.0,30.0
807,2021-05-06,サバ,1,40.0,40.0
808,2021-05-06,サヨリ,15,22.0,30.0
809,2021-05-06,シリヤケイカ,13,0.4,0.7
810,2021-05-06,シロギス,2,16.0,20.0
811,2021-05-06,スズキ,1,72.0,72.0
812,2021-05-06,タコ,2,0.2,2.01
813,2021-05-06,ソイ,1,18.0,18.0
814,2021-05-06,フグ,2,25.0,30.0
815,2021-05-06,ヒラメ,1,37.0,37.0
816,2021-05-06,メゴチ,1,16.0,16.0
817,2021-05-06,メジナ,14,25.0,30.0
818,2021-05-06,メバル,3,20.0,23.0
819,2021-05-06,カタクチイワシ,7193,10.0,16.0
820,2021-05-07,アジ,118,18.0,25.0
821,2021-05-07,イシモチ,10,20.0,30.0
822,2021-05-07,ウミタナゴ,1,20.0,20.0
823,2021-05-07,カサゴ,21,16.0,24.0
824,2021-05-07,クロダイ,7,25.0,47.0
825,2021-05-07,コノシロ,58,25.0,30.0
826,2021-05-07,サバ,9,16.0,16.0
827,2021-05-07,カタクチイワシ,4661,10.0,15.0
828,2021-05-07,コブダイ,1,30.0,30.0
829,2021-05-07,サヨリ,78,20.0,36.0
830,2021-05-07,シリヤケイカ,20,0.5,0.6
831,2021-05-07,スズキ,1,60.0,60.0
832,2021-05-07,フッコ,1,40.0,40.0
833,2021-05-07,タコ,1,1.5,1.5
834,2021-05-07,メジナ,14,25.0,32.0
835,2021-05-07,メバル,10,18.0,23.0
836,2021-05-08,アジ,62,18.0,22.0
837,2021-05-08,アナゴ,1,40.0,40.0
838,2021-05-08,イシモチ,5,25.0,27.0
839,2021-05-08,カサゴ,65,16.0,22.0
840,2021-05-08,カワハギ,2,15.0,25.0
841,2021-05-08,クロダイ,1,42.0,42.0
842,2021-05-08,コノシロ,245,25.0,32.0
843,2021-05-08,サバ,3,28.0,30.0
844,2021-05-08,サヨリ,32,28.0,30.0
845,2021-05-08,カタクチイワシ,7769,8.0,18.0
846,2021-05-08,シリヤケイカ,20,0.5,0.7
847,2021-05-08,シロギス,2,18.0,20.0
848,2021-05-08,スズキ,1,66.0,66.0
849,2021-05-08,フッコ,1,50.0,50.0
850,2021-05-08,タコ,1,1.7,1.7
851,2021-05-08,ソイ,1,20.0,20.0
852,2021-05-08,フグ,1,25.0,25.0
853,2021-05-08,メジナ,34,20.0,32.0
854,2021-05-08,メバル,3,18.0,20.0
855,2021-05-09,アジ,23,17.0,25.0
856,2021-05-09,イシモチ,2,27.0,28.0
857,2021-05-09,ウミタナゴ,2,20.0,25.0
858,2021-05-09,カサゴ,13,16.0,28.0
859,2021-05-09,カタクチイワシ,7205,12.0,16.0
860,2021-05-09,クロダイ,2,30.0,41.0
861,2021-05-09,コノシロ,171,20.0,30.0
862,2021-05-09,サヨリ,5,25.0,26.0
863,2021-05-09,シリヤケイカ,7,0.4,0.6
864,2021-05-09,フッコ,1,50.0,50.0
865,2021-05-09,フグ,2,25.0,30.0
866,2021-05-09,ベラ,1,20.0,20.0
867,2021-05-09,メジナ,26,25.0,31.0
868,2021-05-09,メバル,8,19.0,23.0
869,2021-05-10,アジ,67,14.0,20.0
870,2021-05-10,アナゴ,1,40.0,40.0
871,2021-05-10,イシモチ,6,25.0,32.0
872,2021-05-10,ウミタナゴ,1,18.0,18.0
873,2021-05-10,カサゴ,20,16.0,25.0
874,2021-05-10,クロダイ,3,33.0,48.0
875,2021-05-10,コノシロ,194,20.0,30.0
876,2021-05-10,サバ,31,15.0,31.0
877,2021-05-10,サヨリ,50,25.0,34.0
878,2021-05-10,カタクチイワシ,3564,13.0,18.0
879,2021-05-10,シリヤケイカ,18,0.3,0.6
880,2021-05-10,シロギス,2,20.0,22.0
881,2021-05-10,スズキ,1,63.0,63.0
882,2021-05-10,フッコ,1,49.0,49.0
883,2021-05-10,セイゴ,1,35.0,35.0
884,2021-05-10,タコ,1,1.5,1.5
885,2021-05-10,ハゼ,3,10.0,15.0
886,2021-05-10,ベラ,1,18.0,18.0
887,2021-05-10,メジナ,8,20.0,28.0
888,2021-05-10,メバル,2,21.0,21.0
889,2021-05-11,アジ,121,18.0,20.0
890,2021-05-11,イシモチ,26,16.0,30.0
891,2021-05-11,カサゴ,12,18.0,22.0
892,2021-05-11,カタクチイワシ,3043,10.0,15.0
893,2021-05-11,クロダイ,5,39.0,44.0
894,2021-05-11,コノシロ,309,20.0,32.0
895,2021-05-11,サヨリ,57,25.0,37.0
896,2021-05-11,シリヤケイカ,32,0.4,0.8
897,2021-05-11,セイゴ,1,35.0,35.0
898,2021-05-11,タコ,4,0.3,2.2
899,2021-05-11,ハゼ,1,10.0,10.0
900,2021-05-11,フグ,1,30.0,30.0
901,2021-05-11,ベラ,1,20.0,20.0
902,2021-05-11,メジナ,12,25.0,37.0
903,2021-05-11,メバル,7,18.0,23.0
904,2021-05-12,アジ,79,18.0,25.0
905,2021-05-12,イシモチ,6,17.0,30.0
906,2021-05-12,ウミタナゴ,2,18.0,22.0
907,2021-05-12,カサゴ,41,16.0,30.0
908,2021-05-12,カワハギ,1,16.0,16.0
909,2021-05-12,カレイ,1,31.0,31.0
910,2021-05-12,クロダイ,2,40.0,40.0
911,2021-05-12,コノシロ,167,26.0,30.0
912,2021-05-12,サバ,3,25.0,30.0
913,2021-05-12,カタクチイワシ,4001,10.0,15.0
914,2021-05-12,サヨリ,42,25.0,34.0
915,2021-05-12,シリヤケイカ,22,0.5,0.5
916,2021-05-12,フッコ,3,50.0,50.0
917,2021-05-12,タコ,1,3.03,3.03
918,2021-05-12,ベラ,1,10.0,10.0
919,2021-05-12,メジナ,24,17.0,30.0
920,2021-05-12,メバル,2,19.0,20.0
921,2021-05-13,アジ,125,18.0,35.0
922,2021-05-13,イシモチ,3,18.0,25.0
923,2021-05-13,カサゴ,13,16.0,20.0
924,2021-05-13,カタクチイワシ,649,12.0,15.0
925,2021-05-13,クロダイ,7,35.0,46.0
926,2021-05-13,コノシロ,52,22.0,30.0
927,2021-05-13,サバ,1,40.0,40.0
928,2021-05-13,サヨリ,67,28.0,37.0
929,2021-05-13,シリヤケイカ,18,0.5,0.8
930,2021-05-13,シロギス,1,20.0,20.0
931,2021-05-13,フッコ,1,40.0,40.0
932,2021-05-13,フグ,2,20.0,30.0
933,2021-05-13,メジナ,5,20.0,30.0
934,2021-05-13,メバル,1,18.0,18.0
935,2021-05-14,アジ,28,18.0,32.0
936,2021-05-14,アナゴ,1,40.0,40.0
937,2021-05-14,イシモチ,6,18.0,23.0
938,2021-05-14,ウミタナゴ,2,17.0,20.0
939,2021-05-14,カサゴ,29,16.0,24.0
940,2021-05-14,カマス,1,39.0,39.0
941,2021-05-14,クロダイ,3,36.0,40.0
942,2021-05-14,コノシロ,91,25.0,28.0
943,2021-05-14,サバ,1,29.0,29.0
944,2021-05-14,サヨリ,34,30.0,40.0
945,2021-05-14,カタクチイワシ,1694,10.0,15.0
946,2021-05-14,シリヤケイカ,34,0.3,0.8
947,2021-05-14,フッコ,2,47.0,52.0
948,2021-05-14,セイゴ,1,33.0,33.0
949,2021-05-14,タコ,2,0.2,1.5
950,2021-05-14,ハゼ,2,8.0,10.0
951,2021-05-14,フグ,4,20.0,38.0
952,2021-05-14,ベラ,1,20.0,20.0
953,2021-05-14,メゴチ,2,10.0,12.0
954,2021-05-14,メジナ,23,25.0,33.0
955,2021-05-15,アジ,20,15.0,25.0
956,2021-05-15,アナゴ,1,40.0,40.0
957,2021-05-15,イシモチ,12,20.0,30.0
958,2021-05-15,ウミタナゴ,2,20.0,20.0
959,2021-05-15,カサゴ,47,16.0,20.0
960,2021-05-15,クロダイ,1,45.0,45.0
961,2021-05-15,コノシロ,75,25.0,28.0
962,2021-05-15,サバ,4,15.0,40.0
963,2021-05-15,サヨリ,24,23.0,35.0
964,2021-05-15,カタクチイワシ,2841,12.0,15.0
965,2021-05-15,シリヤケイカ,16,0.5,0.7
966,2021-05-15,フッコ,1,45.0,45.0
967,2021-05-15,セイゴ,1,33.0,33.0
968,2021-05-15,タコ,4,0.1,0.2
969,2021-05-15,ハゼ,1,10.0,10.0
970,2021-05-15,ベラ,1,15.0,15.0
971,2021-05-15,メジナ,25,20.0,30.0
972,2021-05-15,メバル,3,16.0,28.0
973,2021-05-16,アジ,8,20.0,24.0
974,2021-05-16,イシモチ,7,22.0,28.0
975,2021-05-16,ウミタナゴ,2,20.0,25.0
976,2021-05-16,カサゴ,21,16.0,20.0
977,2021-05-16,カワハギ,1,25.0,25.0
978,2021-05-16,クロダイ,2,44.0,44.0
979,2021-05-16,コノシロ,43,20.0,30.0
980,2021-05-16,サヨリ,7,30.0,33.0
981,2021-05-16,カタクチイワシ,355,10.0,15.0
982,2021-05-16,シリヤケイカ,19,0.4,0.6
983,2021-05-16,タコ,1,0.1,0.1
984,2021-05-16,ハゼ,2,10.0,10.0
985,2021-05-16,フグ,9,15.0,30.0
986,2021-05-16,ベラ,3,10.0,20.0
987,2021-05-16,メゴチ,3,10.0,15.0
988,2021-05-16,メジナ,17,20.0,30.0
989,2021-05-17,アジ,1,15.0,15.0
990,2021-05-17,ウミタナゴ,1,20.0,20.0
991,2021-05-17,カサゴ,6,19.0,20.0
992,2021-05-17,カタクチイワシ,271,13.0,15.0
993,2021-05-17,クロダイ,7,32.0,46.0
994,2021-05-17,コノシロ,9,15.0,26.0
995,2021-05-17,サヨリ,4,30.0,35.0
996,2021-05-17,シリヤケイカ,7,0.3,0.8
997,2021-05-17,フッコ,2,50.0,53.0
998,2021-05-17,フグ,1,15.0,15.0
999,2021-05-17,メジナ,15,24.0,32.0
1000,2021-05-18,アジ,1,15.0,15.0
1001,2021-05-18,ウミタナゴ,1,20.0,20.0
1002,2021-05-18,カサゴ,6,19.0,20.0
1003,2021-05-18,カタクチイワシ,271,13.0,15.0
1004,2021-05-18,クロダイ,7,32.0,46.0
1005,2021-05-18,コノシロ,9,15.0,26.0
1006,2021-05-18,サヨリ,4,30.0,35.0
1007,2021-05-18,シリヤケイカ,7,0.3,0.8
1008,2021-05-18,フッコ,2,50.0,53.0
1009,2021-05-18,フグ,1,15.0,15.0
1010,2021-05-18,メジナ,15,24.0,32.0
1011,2021-05-19,アジ,139,15.0,25.0
1012,2021-05-19,イシモチ,1,20.0,20.0
1013,2021-05-19,ウミタナゴ,1,10.0,10.0
1014,2021-05-19,カサゴ,21,16.0,20.0
1015,2021-05-19,クロダイ,7,25.0,45.0
1016,2021-05-19,コノシロ,32,21.0,25.0
1017,2021-05-19,コブダイ,1,45.0,45.0
1018,2021-05-19,サバ,1,41.0,41.0
1019,2021-05-19,サヨリ,31,28.0,36.0
1020,2021-05-19,カタクチイワシ,362,15.0,18.0
1021,2021-05-19,シリヤケイカ,15,0.3,0.6
1022,2021-05-19,シロギス,2,15.0,23.0
1023,2021-05-19,フッコ,1,56.0,56.0
1024,2021-05-19,タコ,1,0.1,0.1
1025,2021-05-19,ハゼ,2,8.0,10.0
1026,2021-05-19,フグ,1,25.0,25.0
1027,2021-05-19,ニベ,1,28.0,28.0
1028,2021-05-19,ベラ,1,20.0,20.0
1029,2021-05-19,メジナ,12,25.0,30.0
1030,2021-05-19,マダイ,1,18.0,18.0
1031,2021-05-19,メバル,1,20.0,20.0
1032,2021-05-20,アジ,182,18.0,23.0
1033,2021-05-20,イシモチ,2,25.0,26.0
1034,2021-05-20,ウミタナゴ,1,22.0,22.0
1035,2021-05-20,カサゴ,39,16.0,26.0
1036,2021-05-20,クロダイ,8,30.0,50.0
1037,2021-05-20,コノシロ,173,20.0,30.0
1038,2021-05-20,サバ,1,34.0,34.0
1039,2021-05-20,サヨリ,4,25.0,32.0
1040,2021-05-20,カタクチイワシ,1921,10.0,15.0
1041,2021-05-20,シリヤケイカ,21,0.4,0.6
1042,2021-05-20,タコ,3,0.3,3.83
1043,2021-05-20,ヒイカ,1,0.1,0.1
1044,2021-05-20,フグ,1,25.0,25.0
1045,2021-05-20,メジナ,19,25.0,32.0
1046,2021-05-20,メバル,7,21.0,26.0
1047,2021-05-21,アジ,20,16.0,27.0
1048,2021-05-21,アナゴ,1,45.0,45.0
1049,2021-05-21,イシモチ,3,20.0,30.0
1050,2021-05-21,ウミタナゴ,1,23.0,23.0
1051,2021-05-21,カサゴ,26,16.0,20.0
1052,2021-05-21,カタクチイワシ,464,10.0,15.0
1053,2021-05-21,クロダイ,12,26.0,43.0
1054,2021-05-21,コノシロ,100,25.0,30.0
1055,2021-05-21,サバ,1,18.0,18.0
1056,2021-05-21,シリヤケイカ,3,0.4,0.6
1057,2021-05-21,シロギス,2,22.0,23.0
1058,2021-05-21,フグ,3,20.0,25.0
1059,2021-05-21,メジナ,22,27.0,33.0
1060,2021-05-21,メバル,1,20.0,20.0
1061,2021-05-22,アジ,68,18.0,25.0
1062,2021-05-22,アナゴ,1,50.0,50.0
1063,2021-05-22,イシモチ,6,20.0,29.0
1064,2021-05-22,ウミタナゴ,1,23.0,23.0
1065,2021-05-22,カサゴ,28,16.0,24.0
1066,2021-05-22,カマス,2,25.0,38.0
1067,2021-05-22,クロダイ,8,27.0,46.0
1068,2021-05-22,コノシロ,424,25.0,30.0
1069,2021-05-22,サバ,2,25.0,40.0
1070,2021-05-22,サヨリ,6,27.0,33.0
1071,2021-05-22,カタクチイワシ,5063,10.0,15.0
1072,2021-05-22,シリヤケイカ,17,0.4,0.6
1073,2021-05-22,シロギス,3,15.0,21.0
1074,2021-05-22,フッコ,1,45.0,45.0
1075,2021-05-22,タコ,5,0.2,1.5
1076,2021-05-22,ハゼ,2,10.0,12.0
1077,2021-05-22,ヒラメ,1,44.0,44.0
1078,2021-05-22,フグ,2,18.0,20.0
1079,2021-05-22,メジナ,19,25.0,29.0
1080,2021-05-22,メバル,2,20.0,21.0
1081,2021-05-23,アジ,50,15.0,25.0
1082,2021-05-23,アナゴ,1,50.0,50.0
1083,2021-05-23,イシモチ,19,20.0,28.0
1084,2021-05-23,ウミタナゴ,6,18.0,25.0
1085,2021-05-23,カサゴ,56,16.0,25.0
1086,2021-05-23,カマス,2,35.0,42.0
1087,2021-05-23,クロダイ,2,32.0,33.0
1088,2021-05-23,コノシロ,306,18.0,30.0
1089,2021-05-23,サバ,2,20.0,40.0
1090,2021-05-23,サヨリ,8,30.0,34.0
1091,2021-05-23,カタクチイワシ,7351,10.0,15.0
1092,2021-05-23,シリヤケイカ,21,0.3,0.7
1093,2021-05-23,シロギス,1,18.0,18.0
1094,2021-05-23,セイゴ,1,35.0,35.0
1095,2021-05-23,タコ,5,0.1,0.2
1096,2021-05-23,タチウオ,1,60.0,60.0
1097,2021-05-23,ヒラメ,1,38.0,38.0
1098,2021-05-23,フグ,2,20.0,20.0
1099,2021-05-23,ベラ,2,20.0,20.0
1100,2021-05-23,メジナ,37,20.0,30.0
1101,2021-05-23,メバル,4,18.0,21.0
1102,2021-05-24,アジ,243,18.0,25.0
1103,2021-05-24,アナゴ,1,52.0,52.0
1104,2021-05-24,イシモチ,8,22.0,30.0
1105,2021-05-24,ウミタナゴ,1,20.0,20.0
1106,2021-05-24,カサゴ,58,18.0,23.0
1107,2021-05-24,カタクチイワシ,6605,10.0,15.0
1108,2021-05-24,カタボシイワシ,1,25.0,25.0
1109,2021-05-24,クロダイ,3,35.0,51.0
1110,2021-05-24,コノシロ,497,25.0,30.0
1111,2021-05-24,コブダイ,1,38.0,38.0
1112,2021-05-24,サヨリ,7,30.0,36.0
1113,2021-05-24,シリヤケイカ,24,0.4,0.7
1114,2021-05-24,シロギス,1,25.0,25.0
1115,2021-05-24,フッコ,3,46.0,58.0
1116,2021-05-24,タコ,5,0.2,2.42
1117,2021-05-24,ハゼ,1,10.0,10.0
1118,2021-05-24,ヒイカ,1,0.1,0.1
1119,2021-05-24,フグ,1,25.0,25.0
1120,2021-05-24,メゴチ,3,10.0,12.0
1121,2021-05-24,メジナ,15,25.0,30.0
1122,2021-05-24,メバル,1,22.0,22.0
1123,2021-05-24,ボラ,1,25.0,25.0
1124,2021-05-25,アジ,110,16.0,25.0
1125,2021-05-25,イシモチ,17,20.0,28.0
1126,2021-05-25,ウミタナゴ,3,20.0,25.0
1127,2021-05-25,カサゴ,22,16.0,23.0
1128,2021-05-25,カタクチイワシ,5754,12.0,15.0
1129,2021-05-25,クロダイ,3,35.0,40.0
1130,2021-05-25,コノシロ,150,20.0,32.0
1131,2021-05-25,サバ,2,30.0,37.0
1132,2021-05-25,サヨリ,11,30.0,33.0
1133,2021-05-25,シリヤケイカ,26,0.4,0.6
1134,2021-05-25,シロギス,2,20.0,22.0
1135,2021-05-25,フッコ,3,40.0,52.0
1136,2021-05-25,タコ,5,0.1,0.3
1137,2021-05-25,ヒラメ,3,30.0,36.0
1138,2021-05-25,ベラ,2,15.0,20.0
1139,2021-05-25,メゴチ,10,13.0,15.0
1140,2021-05-25,メジナ,7,25.0,29.0
1141,2021-05-25,メバル,1,29.0,29.0
1142,2021-05-26,アジ,164,18.0,25.0
1143,2021-05-26,イシモチ,29,18.0,30.0
1144,2021-05-26,ウミタナゴ,1,25.0,25.0
1145,2021-05-26,カサゴ,53,16.0,25.0
1146,2021-05-26,カタクチイワシ,4936,10.0,14.0
1147,2021-05-26,クロダイ,1,39.0,39.0
1148,2021-05-26,コノシロ,202,20.0,30.0
1149,2021-05-26,サバ,2,20.0,35.0
1150,2021-05-26,シリヤケイカ,16,0.3,0.5
1151,2021-05-26,フッコ,1,53.0,53.0
1152,2021-05-26,セイゴ,1,30.0,30.0
1153,2021-05-26,タコ,7,0.1,0.2
1154,2021-05-26,ハゼ,1,15.0,15.0
1155,2021-05-26,ヒイカ,1,0.1,0.1
1156,2021-05-26,フグ,2,20.0,20.0
1157,2021-05-26,メジナ,7,25.0,30.0
1158,2021-05-26,メバル,2,20.0,20.0
1159,2021-05-26,ワニゴチ,1,29.0,29.0
1160,2021-05-26,サヨリ,7,30.0,33.0
1161,2021-05-27,アジ,112,18.0,25.0
1162,2021-05-27,イシモチ,1,22.0,22.0
1163,2021-05-27,カサゴ,5,16.0,22.0
1164,2021-05-27,カタクチイワシ,1044,10.0,15.0
1165,2021-05-27,クロダイ,6,30.0,48.0
